x 0 1 2 3 4 5 6
3.9500000000003403 2.487410191039496e-7 1.3580256316487438e-5 2.2318213552716517e-4 7.409375834293491e-4 1.836615086141684e-2 4.438192945261568e-3 0.13115865566563226
4.000000000000341 2.25070197468455e-7 1.2287971703027848e-5 2.019564127622327e-4 6.704753415124912e-4 1.528656971035879e-2 4.020996510949483e-3 0.12499999999995738
4.050000000000342 2.0365194943981477e-7 1.1118655594321744e-5 1.8274825341920038e-4 6.06709899857357e-4 1.2733376060438818e-2 3.642585566396133e-3 0.11868467227206193
4.1000000000003425 1.8427191482271016e-7 1.0060607555286581e-5 1.6536608327278023e-4 5.490055258746735e-4 1.0616713666424875e-2 3.2994355724200305e-3 0.11228791606607377
4.150000000000343 1.6673613239627658e-7 9.103240310720705e-6 1.496364823064902e-4 4.967867038229444e-4 8.861690808846138e-3 2.988328252412847e-3 0.10587866126375187
4.200000000000344 1.508690987122877e-7 8.23697386556298e-6 1.3540247095971742e-4 4.495324553059253e-4 7.4060430666342e-3 2.7063277134948085e-3 9.951861688201881e-2
4.250000000000345 1.3651201161998572e-7 7.453139691620586e-6 1.2252195695395857e-4 4.0677119103933154e-4 6.198105947753041e-3 2.4507579438157374e-3 9.326173650205034e-2
4.300000000000345 1.2352118093905448e-7 6.743894024503252e-6 1.1086632787024435e-4 3.680760449942001e-4 5.195076317192275e-3 2.2191817145970883e-3 8.715401713900293e-2
4.350000000000346 1.1176659037496083e-7 6.102139405196371e-6 1.0031917597897846e-4 3.3306064637655676e-4 4.361534585727515e-3 2.0093808872404585e-3 8.123358174790175e-2
4.400000000000347 1.0113059628443619e-7 5.521453682824509e-6 9.077514304090854e-5 3.01375288895253e-4 3.6681971791018655e-3 1.819338104612046e-3 7.553099045214848e-2
4.4500000000003475 9.15067502683872e-8 4.996025769506404e-6 8.213887391168331e-5 2.727034604265892e-4 3.0908691124251647e-3 1.6472198301835084e-3 7.00697251147871e-2
4.500000000000348 8.279873380874834e-8 4.5205975055142245e-6 7.432406880012411e-5 2.46758699529526e-4 2.6095683582762702e-3 1.4913606880085782e-3 6.486679495569035e-2
4.550000000000349 7.49193942871016e-8 4.090411053886408e-6 6.725262495930829e-5 2.2328174832202225e-4 2.2077963451677673e-3 1.3502490496673325e-3 5.993341643298919e-2
4.60000000000035 6.778987273748701e-8 3.7011612988059555e-6 6.0853859436794696e-5 2.0203797401936111e-4 1.8719318678152147e-3 1.2225138106023445e-3 5.527572753351657e-2
4.65000000000035 6.133881460387461e-8 3.348952771989624e-6 5.5063805282398453e-5 1.8281503398021073e-4 1.5907286370441056e-3 1.1069122971305188e-3 5.0895504102308226e-2
4.700000000000351 5.550165560347284e-8 3.030260676532031e-6 4.982457431500619e-5 1.6542076142530415e-4 1.3548994775220136e-3 1.0023192463913862e-3 4.6790853231630285e-2
4.750000000000352 5.0219975548705406e-8 2.741895618559606e-6 4.508378018976952e-5 1.4968125110557208e-4 1.1567727103528758e-3 9.077168042454898e-4 4.2956865569897425e-2
4.800000000000352 4.5440913660814195e-8 2.480971694078238e-6 4.0794016088981204e-5 1.354391261185615e-4 9.900085009810846e-4 8.221854904198912e-4 3.938621442122952e-2
4.850000000000353 4.111663952344469e-8 2.244877611913336e-6 3.6912381888987686e-5 1.2255196882014337e-4 8.493649079908425e-4 7.448960858528756e-4 3.606969455298524e-2
4.900000000000354 3.7203874381419326e-8 2.031250563972698e-6 3.340005613621433e-5 1.1089090036772354e-4 7.305050501247287e-4 6.751024041381431e-4 3.299669768648272e-2
4.950000000000355 3.366345799376587e-8 1.8379525815157004e-6 3.0221908602009963e-5 1.0033929487523919e-4 6.29838241174945e-4 6.121349172075456e-4 3.0155624766098663e-2
5.000000000000355 3.0459956705976414e-8 1.6630491409568736e-6 2.7346149582451506e-5 9.079161547183882e-5 5.443891530573566e-4 5.553952149932309e-4 2.753423738172551e-2
5.050000000000356 2.7561308818994188e-8 1.504789805216353e-6 2.4744012469067417e-5 8.215236074702799e-5 4.7169008460782593e-4 5.043512899237191e-4 2.511995228072789e-2
5.100000000000357 2.4938503705697092e-8 1.361590706978138e-6 2.238946644292624e-5 7.433511114595516e-5 4.0969226435046894e-4 4.585336499638803e-4 2.2900083876581538e-2
5.150000000000357 2.2565291463399993e-8 1.232018698631975e-6 2.0258956440696653e-5 6.726166585928414e-5 3.5669282429073125e-4 4.1753227882443807e-4 2.0862040166205555e-2
5.200000000000358 2.041792019650613e-8 1.1147770103391873e-6 1.8331167809874443e-5 6.086126164177631e-5 3.112746705950176e-4 3.809944793610015e-4 1.899347761885903e-2
5.250000000000359 1.847489829996213e-8 1.0086922727431957e-6 1.6586813313899535e-5 5.5069865800557114e-5 2.7225696497517167e-4 3.486236565890805e-4 1.7282420493323715e-2
5.3000000000003595 1.6716779364385027e-8 9.12702774492525e-7 1.500844036864805e-5 4.9829536325611994e-5 2.38654334192757e-4 3.201791208284473e-4 1.5717349757435554e-2
5.35000000000036 1.5125967550134756e-8 8.258478370937781e-7 1.3580256591873886e-5 4.5087842798241864e-5 2.0964325839752747e-4 2.9547702008578047e-4 1.4287266389359229e-2
5.400000000000361 1.3686541482461824e-8 7.472582007873629e-7 1.2287971928496037e-5 4.079734231428962e-5 1.845343639128686e-4 2.743925449083475e-4 1.2981733383263958e-2
5.450000000000362 1.238409490522157e-8 6.761473252513599e-7 1.1118655778920097e-5 3.691510520365756e-5 1.6274957257984534e-4 2.5686358984323445e-4 1.1790900300574496e-2
5.500000000000362 1.1205592498370491e-8 6.118035180899975e-7 1.0060607706423375e-5 3.3402285821182656e-5 1.4380324623867208e-4 2.4289610484378766e-4 1.0705513728523398e-2
5.550000000000363 1.0139239416224757e-8 5.535828123440642e-7 9.103240434461372e-6 3.022373413107106e-5 1.2728661833604567e-4 2.3257142934080067e-4 9.71691654860894e-3
5.600000000000364 9.174363240781534e-9 5.009025217537368e-7 8.236973966873503e-6 2.7347644212130663e-5 1.1285493079343076e-4 2.26055973510305e-4 8.817038490406316e-3
5.6500000000003645 8.301307168655233e-9 4.5323540928475254e-7 7.453139774566797e-6 2.4745236177904048e-5 1.0021679795765895e-4 2.2361369828405927e-4 7.998380057581113e-3
5.700000000000365 7.511333362610716e-9 4.101044105644273e-7 6.743894092413985e-6 2.2390468338061343e-5 8.9125404653521e-5 2.256219512187559e-4 7.253991565798214e-3
5.750000000000366 6.796535500406531e-9 3.710778594260186e-7 6.102139460797063e-6 2.0259776728298467e-5 7.937121534880751e-5 2.325913435385567e-4 6.577448726762692e-3
5.800000000000367 6.1497596457100775e-9 3.3576516778371674e-7 5.521453728346567e-6 1.8331839408444826e-5 7.07759289308026e-5 2.451905094292381e-4 5.962825947354827e-3
5.850000000000367 5.564532649135542e-9 3.038129166063869e-7 4.996025806776755e-6 1.6587363175180486e-5 6.318746080822646e-5 2.6427677796354333e-4 5.404668285085831e-3
5.900000000000368 5.034997362819256e-9 2.7490131887163806e-7 4.520597536028634e-6 1.5008890559120516e-5 5.647577282839123e-5 2.9093401808737287e-4 4.897962807623857e-3
5.950000000000369 4.55585402013999e-9 2.487410191039354e-7 4.0904110788695145e-6 1.3580625178237738e-5 5.0529403344597824e-5 3.26519196578537e-4 4.438109941353124e-3
6.0000000000003695 4.122307193893819e-9 2.250701974684423e-7 3.7011613192604027e-6 1.2288273702657269e-5 4.525257592371028e-5 3.72719528225735e-4 4.020895258221967e-3
6.05000000000037 3.730017802063652e-9 2.0365194943980325e-7 3.348952788736316e-6 1.111890285157312e-5 4.0562786667323577e-5 4.316225091211266e-4 3.6424620380199973e-3
6.100000000000371 3.375059680841473e-9 1.842719148226997e-7 3.0302606902430658e-6 1.006080999304475e-5 3.638878776881605e-5 5.058016227232371e-4 3.2992848514359035e-3
6.150000000000372 3.053880290272417e-9 1.6673613239626715e-7 2.7418956297852327e-6 9.103406053214897e-6 3.2668899429927285e-5 5.984211117114197e-4 2.9881443348038915e-3
6.200000000000372 2.763265159250117e-9 1.5086909871227915e-7 2.4809717032690177e-6 8.23710956439269e-6 2.9349594178301602e-5 7.133639370771476e-4 2.706103267674609e-3
6.250000000000373 2.500305714017016e-9 1.36512011619978e-7 2.2448776194381237e-6 7.4532507926868544e-6 2.6384307424551104e-5 8.553879230381543e-4 2.4504840168835937e-3
6.300000000000374 2.262370168186621e-9 1.2352118093904746e-7 2.0312505701334576e-6 6.743984986556415e-6 2.373243615362915e-5 1.030316139137903e-3 2.218847373576814e-3
6.3500000000003745 2.047077182945737e-9 1.1176659037495445e-7 1.8379525865596867e-6 6.102213878770009e-6 2.135849427231486e-5 1.2452688292524906e-3 2.0089727809099287e-3
6.400000000000375 1.8522720338194277e-9 1.0113059628443047e-7 1.6630491450865478e-6 5.521514656735735e-6 1.9231398588083264e-5 1.5089456934037125e-3 1.8188399283444584e-3
6.450000000000376 1.6760050454676447e-9 9.1506750268382e-8 1.5047898085974514e-6 4.9960756908013245e-6 1.7323863884363513e-5 1.8319690952118943e-3 1.6466116723295044e-3
6.500000000000377 1.5165120786818126e-9 8.279873380874363e-8 1.3615907097463352e-6 4.520638377671881e-6 1.5611889255290115e-5 2.2273008362519407e-3 1.4906182315951022e-3
6.550000000000377 1.3721968742888916e-9 7.491939428709738e-8 1.2320187008983713e-6 4.0904445172219915e-6 1.4074320910762376e-5 2.710747532042134e-3 1.349342597383361e-3
6.600000000000378 1.241615077254961e-9 6.778987273748314e-8 1.1147770121947597e-6 3.701188696299872e-6 1.2692479175826103e-5 3.3015723510683164e-3 1.2214070939507173e-3
6.650000000000379 1.123459781096116e-9 6.133881460387114e-8 1.0086922742624143e-6 3.3489752031841348e-6 1.1449839482188449e-5 4.023233917951634e-3 1.1055610219642721e-3
6.700000000000379 1.0165484479203018e-9 5.5501655603469684e-8 9.127027757363474e-7 3.030279041658347e-6 1.0331758862121047e-5 4.904276465973038e-3 1.0006693164748936e-3
6.75000000000038 9.198110731916131e-10 5.021997554870255e-8 8.258478381121252e-7 2.7419106546662777e-6 9.32524087017679e-6 5.9793987050090775e-3 9.057021515608619e-4
6.800000000000381 8.322794767661296e-10 4.5440913660811594e-8 7.472582016211174e-7 2.480984004610816e-6 8.418733028645924e-6 7.290732076150705e-3 8.197254251590944e-4
6.850000000000382 7.53077613020313e-10 4.1116639523442364e-8 6.761473259339829e-7 2.2448876909320872e-6 7.601951861709359e-6 8.889361629742822e-3 7.418920597629257e-4
6.900000000000382 6.814128030924874e-10 3.7203874381417215e-8 6.118035186488763e-7 2.031258815980575e-6 6.865731386296434e-6 1.0837123936642306e-2 6.714340573472897e-4
6.950000000000383 6.165678014867994e-10 3.3663457993763954e-8 5.535828128016298e-7 1.8379593376922186e-6 6.201891593876223e-6 1.320871504515519e-2 6.076552499104747e-4
7.000000000000384 5.578936176396212e-10 3.045995670597468e-8 5.009025221283612e-7 1.6630546724492662e-6 5.603124010768367e-6 1.6094135736311656e-2 5.499246902598668e-4
7.050000000000384 5.048030206041722e-10 2.7561308818992623e-8 4.5323540959147085e-7 1.5047943340214384e-6 5.062891884752323e-6 1.9601488549501413e-2 4.976706310112256e-4
7.100000000000385 4.5676466184606163e-10 2.493850370569568e-8 4.10104410815543e-7 1.3615944148517129e-6 4.575342928986421e-6 2.386011740194181e-2 4.503750431354868e-4
7.150000000000386 4.1329775732875526e-10 2.256529146339871e-8 3.710778596316109e-7 1.2320217343832639e-6 4.135232873853038e-6 2.902404068811014e-2 4.075686287123909e-4
7.2000000000003865 3.739672756655253e-10 2.0417920196504972e-8 3.357651679520425e-7 1.114779495803002e-6 3.7378583442986857e-6 3.527556511621664e-2 3.6882628579086536e-4
7.250000000000387 3.3837958417925944e-10 1.847489829996107e-8 3.038129167442015e-7 1.0086943076695056e-6 3.378997803578237e-6 4.2828870504465856e-2 3.3376298637936125e-4
7.300000000000388 3.0617850929442223e-10 1.671677936438408e-8 2.7490131898446835e-7 9.12704440549744e-7 3.0548594914898915e-6 5.19332132648006e-2 3.020300315727473e-4
7.350000000000389 2.770417718322819e-10 1.5125967550133895e-8 2.487410191963106e-7 8.258492011464047e-7 2.762035442345234e-6 6.287519462495088e-2 2.73311650651388e-4
7.400000000000389 2.506777615326539e-10 1.3686541482461043e-8 2.2507019754407337e-7 7.472593175794612e-7 2.4974608001255747e-6 7.597926548435552e-2 2.4732191365442073e-4
7.45000000000039 2.2682261852047122e-10 1.2384094905220865e-8 2.0365194950172546e-7 6.761482396035915e-7 2.2583777597173113e-6 9.160528490981641e-2 2.2380192942950846e-4
7.500000000000391 2.0523759250750996e-10 1.120559249836985e-8 1.8427191487339547e-7 6.118042666984264e-7 2.042303557254878e-6 0.11014151914288009 2.0251730349575103e-4
7.5500000000003915 1.8570665329929387e-10 1.013923941622418e-8 1.6673613243777164e-7 5.53583425252907e-7 1.8470020122907027e-6 0.1319909964835324 1.832558322278582e-4
7.600000000000392 1.6803432869233945e-10 9.174363240781012e-9 1.508690987462606e-7 5.00903023561135e-7 1.6704581921269617e-6 0.1575487047390008 1.6582541188312164e-4
7.650000000000393 1.5204374812267462e-10 8.301307168654763e-9 1.3651201164780017e-7 4.5323582012996114e-7 1.5108558261465709e-6 0.18716689507616713 1.500521428544608e-4
7.700000000000394 1.3757487248580317e-10 7.511333362610289e-9 1.2352118096182513e-7 4.1010474693607296e-7 1.3665571470001794e-6 0.22110600940178424 1.3577861125017724e-4
7.750000000000394 1.244828924115704e-10 6.796535500406143e-9 1.1176659039360206e-7 3.7107813482385693e-7 1.2360848773946614e-6 0.25946986685722334 1.2286233148187619e-4
7.800000000000395 1.1263677896333546e-10 6.1497596457097285e-9 1.0113059629969812e-7 3.3576539326042066e-7 1.1181061171124858e-6 0.30212619744882835 1.1117433499448125e-4
7.850000000000396 1.01917972256348e-10 5.5645326491352245e-9 9.150675028088246e-8 3.038131012111165e-7 1.0114179157074595e-6 0.34861780707367596 1.0059789160461224e-4
7.9000000000003965 9.221919487057826e-11 5.034997362818971e-9 8.279873381897731e-8 2.749014700132172e-7 9.149343428527158e-7 0.3980756619597532 9.102735113401445e-5
7.950000000000397 8.344337818224633e-11 4.555854020139729e-9 7.491939429547524e-8 2.4874114284820096e-7 8.276748912144716e-7 0.44915227396240825 8.236709414117345e-5
8.000000000000398 7.550269086841991e-11 4.1223071938935856e-9 6.778987274434256e-8 2.2507029878168553e-7 7.48754066536563e-7 0.5000000000003979 7.453058157444578e-5
8.050000000000399 6.831765986162029e-11 3.73001780206344e-9 6.133881460948738e-8 2.036520323880768e-7 6.773720368042269e-7 0.5483209277962514 6.743949410132958e-5
8.1000000000004 6.181637495665343e-11 3.375059680841282e-9 5.550165560806733e-8 1.8427198273500396e-7 6.12806227295693e-7 0.5915089415674425 6.102295271787964e-5
8.1500000000004 5.5933769109108456e-11 3.0538802902722426e-9 5.021997555246625e-8 1.6673618799816002e-7 5.544037613506542e-7 0.6268876296080859 5.521681301632278e-5
8.2000000000004 5.061096722251297e-11 2.76326515924996e-9 4.544091366389321e-8 1.508691442352611e-7 5.015746580584405e-7 0.6520211583692005 4.996302619382621e-5
8.250000000000401 4.5794696906582495e-11 2.5003057140168736e-9 4.1116639525965497e-8 1.365120488910451e-7 4.5378570802641735e-7 0.6650462533049192 4.5209060526883134e-5
8.300000000000402 4.143675530923343e-11 2.2623701681864918e-9 3.720387438348263e-8 1.2352121145401605e-7 4.105549571259339e-7 0.6649539692806926 4.0907377619269214e-5
8.350000000000403 3.7493526686238366e-11 2.047077182945621e-9 3.366345799545463e-8 1.1176661535849717e-7 3.71446735794823e-7 0.6517515516728506 3.7014958261966124e-5
8.400000000000404 3.392554588020112e-11 1.8522720338193216e-9 3.045995670735898e-8 1.011306167392259e-7 3.3606717824294985e-7 0.626461251528121 3.34928732254439e-5
8.450000000000404 3.069710333999871e-11 1.6760050454675498e-9 2.756130882012609e-8 9.150676701535274e-8 3.0406018188082417e-7 0.5909564179997107 3.0305894742486148e-5
8.500000000000405 2.7775887727591043e-11 1.516512078681726e-9 2.4938503706623435e-8 8.279874752000297e-8 2.751037625735501e-7 0.5476785210282568 2.742214483723572e-5
8.550000000000406 2.5132662535289613e-11 1.3721968742888134e-9 2.256529146415806e-8 7.491940551292637e-8 2.4890676600146684e-7 0.4993050004736141 2.481277701692254e-5
8.600000000000406 2.2740973476963514e-11 1.2416150772548906e-9 2.0417920197126737e-8 6.778988192841485e-8 2.2520589956031782e-7 0.44843911197696795 2.2451688170100168e-5
8.650000000000407 2.0576883724653322e-11 1.1234597810960524e-9 1.847489830047021e-8 6.133882212876981e-8 2.0376305292281966e-7 0.397373261760974 2.0315257812180083e-5
8.700000000000408 1.8618734340750955e-11 1.0165484479202439e-9 1.6716779364800758e-8 5.55016617643351e-8 1.8436287866630685e-7 0.34794829719452613 1.8382112088367625e-5
8.750000000000409 1.6846927508072196e-11 9.198110731915609e-10 1.5125967550474882e-8 5.021998059279199e-8 1.6681060729636285e-7 0.30150478124511865 1.6632910188293332e-5
8.80000000000041 1.5243730388316215e-11 8.322794767660822e-10 1.368654148274026e-8 4.544091779056284e-8 1.5093007360622293e-7 0.2589055015854359 1.5050151047996547e-5
8.85000000000041 1.3793097645860248e-11 7.530776130202705e-10 1.2384094905449515e-8 4.111664290459682e-8 1.3656193364296598e-7 0.22060252397550692 1.3617998415553166e-5
8.90000000000041 1.2480510860647274e-11 6.814128030924486e-10 1.1205592498556944e-8 3.720387714967195e-8 1.2356205363611506e-7 0.1867242435592118 1.2322122538457534e-5
8.950000000000411 1.1292833222958131e-11 6.165678014867646e-10 1.0139239416377183e-8 3.366346026021885e-8 1.118000541101836e-7 0.15716415132731687 1.114955689561042e-5
9.000000000000412 1.0218178055804993e-11 5.578936176395893e-10 9.174363240906368e-9 3.045995856159104e-8 1.0115799407444963e-7 0.13166012139507544 1.008856854601504e-5
9.050000000000413 9.245789849073184e-12 5.048030206041435e-10 8.301307168757361e-9 2.7561310338242865e-8 9.152918168228473e-8 0.10985900595619368 9.128540801481887e-6
9.100000000000414 8.365936614760593e-12 4.5676466184603563e-10 7.511333362694269e-9 2.493850494955229e-8 8.281709909761951e-8 9.136549513444989e-2 8.259867053100353e-6
9.150000000000414 7.569812485970596e-12 4.1329775732873174e-10 6.796535500474777e-9 2.2565292481782098e-8 7.493443051424356e-8 7.577662968356752e-2 7.4738546921410125e-6
9.200000000000415 6.8494495848367444e-12 3.73967275665504e-10 6.14975964576598e-9 2.041792103028679e-8 6.780218335932128e-8 6.270445781875e-2 6.762638166487887e-6
9.250000000000416 6.197638277323222e-12 3.383795841792401e-10 5.564532649181262e-9 1.847489898260393e-8 6.134889368875457e-8 5.178957174279189e-2 6.119100304646407e-6
9.300000000000416 5.607855016783933e-12 3.0617850929440496e-10 5.034997362856645e-9 1.671677992328458e-8 5.550990766037041e-8 4.270803214857893e-2 5.536801121720821e-6
9.350000000000417 5.0741970541149265e-12 2.770417718322662e-10 4.555854020170495e-9 1.5125968007722736e-8 5.0226731761569646e-8 3.517375881183941e-2 5.009913396312876e-6
9.400000000000418 4.591323361057635e-12 2.506777615326397e-10 4.122307193918812e-9 1.3686541857103118e-8 4.54464451801395e-8 2.893799402530172e-2 4.533164374794905e-6
9.450000000000419 4.154401175392984e-12 2.2682261852045837e-10 3.7300178020840816e-9 1.2384095211951877e-8 4.112116834848607e-8 2.378701639120707e-2 4.1017830205197785e-6
9.50000000000042 3.759057633032677e-12 2.0523759250749827e-10 3.375059680858171e-9 1.120559274949983e-8 3.720758226979886e-8 1.9538928727579053e-2 3.7114522808508307e-6
9.55000000000042 3.4013360029252744e-12 1.8570665329928328e-10 3.0538802902860164e-9 1.0139239621831891e-8 3.3666493756042736e-8 1.6040070769956855e-2 3.358265894973e-6
9.60000000000042 3.0776560867626176e-12 1.6803432869232983e-10 2.7632651592612624e-9 9.174363409118378e-9 3.04624421779352e-8 1.3161406590401875e-2 3.0386893107781643e-6
9.650000000000421 2.7847783871513664e-12 1.5204374812266602e-10 2.50030571402612e-9 8.301307306477754e-9 2.7563343751340307e-8 1.0795094882882219e-2 2.7495243201515188e-6
9.700000000000422 2.5197716856343673e-12 1.3757487248579536e-10 2.262370168194054e-9 7.511333475450122e-9 2.4940169767401922e-8 8.85135377068326e-3 2.487877059129276e-6
9.750000000000423 2.279983706071204e-12 1.2448289241156333e-10 2.0470771829517764e-9 6.796535592791502e-9 2.2566655519363515e-8 7.255668551984609e-3 2.251129053019645e-6
9.800000000000423 2.063014569766852e-12 1.1263677896332903e-10 1.8522720338243796e-9 6.149759721348467e-9 2.041903699107945e-8 5.946351133954334e-3 2.036911017013336e-6
9.850000000000424 1.8666927766794876e-12 1.019179722563422e-10 1.6760050454716847e-9 5.564532711062997e-9 1.8475812654029402e-8 4.872436440832389e-3 1.8430791503596673e-6
9.900000000000425 1.689053472317977e-12 9.221919487057301e-11 1.5165120786851066e-9 5.034997413521082e-9 1.6717527974182736e-8 3.991888421289285e-3 1.6676936871242765e-6
9.950000000000426 1.5283187828175947e-12 8.344337818224161e-11 1.3721968742915567e-9 4.55585406165105e-9 1.512658046000082e-8 3.270082596782022e-3 1.508999489123564e-6
10.000000000000426 1.382880021381124e-12 7.55026908684156e-11 1.2416150772571484e-9 4.122307227880183e-9 1.368704329062011e-8 2.6785307413811988e-3 1.3654084870748814e-6
10.050000000000427 1.2512815880004927e-12 6.831765986161642e-11 1.1234597810978972e-9 3.73001782988932e-9 1.2384505750994442e-8 2.1938144826308546e-3 1.235483794515051e-6
10.100000000000428 1.132206401322696e-12 6.181637495664991e-11 1.0165484479217506e-9 3.3750597036231454e-9 1.1205928870440481e-8 1.796697191492669e-3 1.1179253358090317e-6
10.150000000000428 1.024462716856965e-12 5.593376910910529e-11 9.198110731927787e-10 3.0538803089244176e-9 1.0139514814383615e-8 1.4713867394961003e-3 1.0115568447642248e-6
10.20000000000043 9.269721995952236e-13 5.061096722251009e-11 8.32279476767087e-10 2.763265174521071e-9 9.174588717724129e-9 1.204925081980533e-3 9.153141041378792e-7
10.25000000000043 8.387591316730714e-13 4.57946969065799e-11 7.530776130210901e-10 2.5003057265198074e-9 8.30149177356268e-9 9.866839075429257e-4 8.282343088152256e-7
10.30000000000043 7.58940647057342e-13 4.1436755309231076e-11 6.814128030931177e-10 2.262370178423001e-9 7.511484504325828e-9 8.079486291970145e-4 7.494464467722268e-7
10.350000000000431 6.867178955260488e-13 3.7493526686236227e-11 6.165678014873015e-10 2.04707719132654e-9 6.796659244776891e-9 6.615757145250736e-4 6.781626022362557e-7
10.400000000000432 6.213680475069944e-13 3.392554588019918e-11 5.578936176400342e-10 1.8522720406810406e-9 6.149860959031771e-9 5.417107405939122e-4 6.136700948282288e-7
10.450000000000433 5.622370597563692e-13 3.069710333999697e-11 5.048030206045059e-10 1.6760050510854518e-9 5.5646155974678235e-9 4.435566230695996e-4 5.553243770101227e-7
10.500000000000433 5.087331294741599e-13 2.7775887727589466e-11 4.5676466184633114e-10 1.5165120832812581e-9 5.035065275169821e-9 3.6318323148473665e-4 5.025426199648664e-7
10.550000000000434 4.603207713428285e-13 2.513266253528818e-11 4.1329775732896624e-10 1.3721968780545746e-9 4.5559096220699e-9 2.973710947796298e-4 4.5479792518797473e-7
10.600000000000435 4.165154582102174e-13 2.274097347696223e-11 3.7396727566569946e-10 1.2416150803380355e-9 4.122352716903799e-9 2.4348315599783473e-4 4.116141056540894e-7
10.650000000000436 3.7687877177903943e-13 2.0576883724652156e-11 3.3837958417939903e-10 1.1234597836203206e-9 3.730055073151918e-9 1.9935958457305232e-4 3.725609865156286e-7
10.700000000000436 3.4101401476915304e-13 1.8618734340749895e-11 3.06178509294534e-10 1.0165484499869275e-9 3.3750901958276057e-9 1.6323152890235495e-4 3.372501809717791e-7
10.750000000000437 3.0856224063782446e-13 1.6846927508071236e-11 2.7704177183237094e-10 9.198110748836139e-10 3.0539052738299774e-9 1.3365041772927283e-4 3.0533130229028275e-7
10.800000000000438 2.791986611221417e-13 1.524373038831534e-11 2.506777615327246e-10 8.322794781514133e-10 2.7632856140569954e-9 1.0943001986540834e-4 2.7648857804899846e-7
10.850000000000438 2.526293956488736e-13 1.379309764585946e-11 2.2682261852052708e-10 7.530776141544794e-10 2.500322460996437e-9 8.959896837022933e-5 2.5043783756877103e-7
10.90000000000044 2.285885300789262e-13 1.2480510860646559e-11 2.0523759250755393e-10 6.814128040210569e-10 2.2623838794536742e-9 7.336186492296985e-5 2.2692384831813512e-7
10.95000000000044 2.0683545534926843e-13 1.1292833222957488e-11 1.8570665329932825e-10 6.165678022470413e-10 2.047088408781719e-9 6.0067417524370146e-5 2.0571798187500558e-7
11.00000000000044 1.871524593765335e-13 1.0218178055804413e-11 1.6803432869236605e-10 5.578936182620481e-10 1.852281224756556e-9 4.9182342277335555e-5 1.866161949315294e-7
11.050000000000441 1.6934254812135004e-13 9.24578984907266e-12 1.5204374812269515e-10 5.048030211137668e-10 1.676012570370504e-9 4.026998820255844e-5 1.6943731593905187e-7
11.100000000000442 1.5322747400576306e-13 8.365936614760121e-12 1.375748724858187e-10 4.567646622632774e-10 1.5165182395511808e-9 3.297283150093205e-5 1.5402163344041906e-7
11.150000000000443 1.3864595195155164e-13 7.569812485970163e-12 1.2448289241158205e-10 4.132977576703382e-10 1.3722019183820934e-9 2.6998139563326595e-5 1.4022978807710255e-7
11.200000000000443 1.2545204518498358e-13 6.849449584836355e-12 1.1263677896334403e-10 3.7396727594518575e-10 1.2416192070091729e-9 2.210623129864017e-5 1.2794197686558214e-7
11.250000000000444 1.1351370465251418e-13 6.197638277322869e-12 1.019179722563541e-10 3.383795844082224e-10 1.1234631622528785e-9 1.810086391813152e-5 1.1705748582035656e-7
11.300000000000445 1.0271144742947988e-13 5.607855016783612e-12 9.221919487058241e-11 3.06178509481878e-10 1.0165512161773114e-9 1.4821361232117448e-5 1.0749457560965135e-7
11.350000000000446 9.293716089483132e-14 5.074197054114639e-12 8.344337818224904e-11 2.770417719857548e-10 9.19813339648749e-10 1.2136168123639695e-5 9.919075496413381e-8
11.400000000000446 8.409302070367325e-14 4.591323361057374e-12 7.550269086842146e-11 2.5067776165830414e-10 8.322813323842768e-10 9.937572910314805e-6 9.210348838004168e-8
11.450000000000447 7.609051172835737e-14 4.154401175392748e-12 6.831765986162095e-11 2.268226186233425e-10 7.530791322719468e-10 8.137386048925493e-6 8.621139870309032e-8
11.500000000000448 6.884954216932464e-14 3.75905763303241e-12 6.181637495665343e-11 2.0523759259173155e-10 6.814140469505132e-10 6.663401932693695e-6 8.151604197811651e-8
11.550000000000448 6.229764196945033e-14 3.4013360029250805e-12 5.593376910910797e-11 1.8570665336824667e-10 6.1656881987161e-10 5.456501901657265e-6 7.804435214519226e-8
11.600000000000449 5.636923750936659e-14 3.077656086762443e-12 5.061096722251212e-11 1.6803432874879137e-10 5.578944514225766e-10 4.4682822818644425e-6 7.585187753868061e-8
11.65000000000045 5.1004995324631415e-14 2.784778387151207e-12 4.57946969065814e-11 1.5204374816889202e-10 5.04803703247913e-10 3.6591123142153673e-6 7.502696065459183e-8
11.70000000000045 4.6151228276475954e-14 2.51977168563426e-12 4.143675530923216e-11 1.375748725236412e-10 4.567652207474798e-10 2.996544069154026e-6 7.569604845521215e-8
11.750000000000451 4.1759358232876055e-14 2.279983706071075e-12 3.749352668623699e-11 1.2448289244254823e-10 4.132982149185291e-10 2.454010557960073e-6 7.803036399468404e-8
11.800000000000452 3.778542988227439e-14 2.0630145697667356e-12 3.3925545880199704e-11 1.1263677898869674e-10 3.7396765030834065e-10 2.0097598096933515e-6 8.225422310280783e-8
11.850000000000453 3.418967081405602e-14 1.866692776679382e-12 3.0697103339997284e-11 1.0191797227711096e-10 3.383798909108495e-10 1.6459821475206006e-6 8.865534436517e-8
